"file","func","value","site","tile","res","type"
"MLBS_2022_DEM_mosaic_2025-11-23_2_50m.tif","raster.entropy_1",3.14544210306773,"MLBS","2","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_2_5m.tif","raster.entropy_1",3.21153526930543,"MLBS","2","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_100m.tif","raster.entropy_1",3.07149268860454,"MLBS","3","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_10m.tif","raster.entropy_1",3.20418541255843,"MLBS","3","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_15m.tif","raster.entropy_1",3.19694295932801,"MLBS","3","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_1m.tif","raster.entropy_1",3.21740775884187,"MLBS","3","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_30m.tif","raster.entropy_1",3.17497556765493,"MLBS","3","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_50m.tif","raster.entropy_1",3.14528331332268,"MLBS","3","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_3_5m.tif","raster.entropy_1",3.21153319801288,"MLBS","3","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_100m.tif","raster.entropy_1",3.07201426491907,"MLBS","4","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_10m.tif","raster.entropy_1",3.20419489284168,"MLBS","4","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_15m.tif","raster.entropy_1",3.19696295368076,"MLBS","4","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_1m.tif","raster.entropy_1",3.21740786608303,"MLBS","4","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_30m.tif","raster.entropy_1",3.17504521452789,"MLBS","4","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_50m.tif","raster.entropy_1",3.1454525850859,"MLBS","4","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_4_5m.tif","raster.entropy_1",3.21153571713079,"MLBS","4","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_100m.tif","raster.entropy_1",3.07190877822404,"MLBS","5","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_10m.tif","raster.entropy_1",3.2041921140499,"MLBS","5","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_15m.tif","raster.entropy_1",3.19695728974317,"MLBS","5","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_1m.tif","raster.entropy_1",3.2174078309257,"MLBS","5","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_30m.tif","raster.entropy_1",3.17502668729808,"MLBS","5","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_50m.tif","raster.entropy_1",3.14541101962892,"MLBS","5","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_5_5m.tif","raster.entropy_1",3.21153495336708,"MLBS","5","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_100m.tif","raster.entropy_1",3.07185373815593,"MLBS","6","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_10m.tif","raster.entropy_1",3.20419167376626,"MLBS","6","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_15m.tif","raster.entropy_1",3.19695618416044,"MLBS","6","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_1m.tif","raster.entropy_1",3.21740783004527,"MLBS","6","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_30m.tif","raster.entropy_1",3.17502167905963,"MLBS","6","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_50m.tif","raster.entropy_1",3.1453962935608,"MLBS","6","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_6_5m.tif","raster.entropy_1",3.21153486561213,"MLBS","6","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_100m.tif","raster.entropy_1",3.07118465714538,"MLBS","7","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_10m.tif","raster.entropy_1",3.20418263325638,"MLBS","7","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_15m.tif","raster.entropy_1",3.19693676418891,"MLBS","7","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_1m.tif","raster.entropy_1",3.21740772632755,"MLBS","7","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_30m.tif","raster.entropy_1",3.17495121544472,"MLBS","7","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_50m.tif","raster.entropy_1",3.14521425126402,"MLBS","7","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_7_5m.tif","raster.entropy_1",3.21153246362736,"MLBS","7","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_100m.tif","raster.entropy_1",3.0717883534319,"MLBS","8","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_10m.tif","raster.entropy_1",3.20419015467821,"MLBS","8","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_15m.tif","raster.entropy_1",3.19695266279728,"MLBS","8","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_1m.tif","raster.entropy_1",3.21740781041531,"MLBS","8","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_30m.tif","raster.entropy_1",3.17500845758641,"MLBS","8","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_50m.tif","raster.entropy_1",3.14536617572507,"MLBS","8","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_8_5m.tif","raster.entropy_1",3.21153446731948,"MLBS","8","5","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_100m.tif","raster.entropy_1",3.07197859751846,"MLBS","9","100","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_10m.tif","raster.entropy_1",3.20419433893734,"MLBS","9","10","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_15m.tif","raster.entropy_1",3.19696180337688,"MLBS","9","15","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_1m.tif","raster.entropy_1",3.21740786048234,"MLBS","9","1","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_30m.tif","raster.entropy_1",3.17504090328385,"MLBS","9","30","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_50m.tif","raster.entropy_1",3.14544108155334,"MLBS","9","50","ridged"
"MLBS_2022_DEM_mosaic_2025-11-23_9_5m.tif","raster.entropy_1",3.21153557253085,"MLBS","9","5","ridged"
"OAES_2023_DEM_mosaic_2025-11-23_1_100m.tif","raster.entropy_1",3.07207281068831,"OAES","1","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_1_10m.tif","raster.entropy_1",3.2041961149378,"OAES","1","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_1_15m.tif","raster.entropy_1",3.19696572103681,"OAES","1","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_1_1m.tif","raster.entropy_1",3.21740786950091,"OAES","1","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_1_30m.tif","raster.entropy_1",3.1750551905899,"OAES","1","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_1_50m.tif","raster.entropy_1",3.14547557923632,"OAES","1","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_1_5m.tif","raster.entropy_1",3.2115359966054,"OAES","1","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_100m.tif","raster.entropy_1",3.07207071274523,"OAES","2","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_10m.tif","raster.entropy_1",3.20419577590884,"OAES","2","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_15m.tif","raster.entropy_1",3.19696518125945,"OAES","2","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_1m.tif","raster.entropy_1",3.21740785755916,"OAES","2","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_30m.tif","raster.entropy_1",3.17505410562467,"OAES","2","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_50m.tif","raster.entropy_1",3.14547399495436,"OAES","2","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_2_5m.tif","raster.entropy_1",3.2115358605695,"OAES","2","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_100m.tif","raster.entropy_1",3.07206355011664,"OAES","3","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_10m.tif","raster.entropy_1",3.2041956292368,"OAES","3","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_15m.tif","raster.entropy_1",3.1969648793742,"OAES","3","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_1m.tif","raster.entropy_1",3.21740785626527,"OAES","3","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_30m.tif","raster.entropy_1",3.17505321467306,"OAES","3","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_50m.tif","raster.entropy_1",3.14547196778822,"OAES","3","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_3_5m.tif","raster.entropy_1",3.21153582411378,"OAES","3","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_100m.tif","raster.entropy_1",3.07204893430082,"OAES","4","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_10m.tif","raster.entropy_1",3.20419474551391,"OAES","4","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_15m.tif","raster.entropy_1",3.19696334703198,"OAES","4","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_1m.tif","raster.entropy_1",3.21433754448427,"OAES","4","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_30m.tif","raster.entropy_1",3.17504940205312,"OAES","4","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_50m.tif","raster.entropy_1",3.14546491853557,"OAES","4","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_4_5m.tif","raster.entropy_1",3.21153547618328,"OAES","4","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_100m.tif","raster.entropy_1",3.07206310936805,"OAES","5","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_10m.tif","raster.entropy_1",3.20419514434327,"OAES","5","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_15m.tif","raster.entropy_1",3.19696403876868,"OAES","5","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_1m.tif","raster.entropy_1",3.21740623639211,"OAES","5","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_30m.tif","raster.entropy_1",3.17505130206937,"OAES","5","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_50m.tif","raster.entropy_1",3.1454694004524,"OAES","5","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_5_5m.tif","raster.entropy_1",3.21153565504053,"OAES","5","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_100m.tif","raster.entropy_1",3.07204494297894,"OAES","6","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_10m.tif","raster.entropy_1",3.20419348864174,"OAES","6","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_15m.tif","raster.entropy_1",3.19696142598826,"OAES","6","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_1m.tif","raster.entropy_1",3.21335843533341,"OAES","6","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_30m.tif","raster.entropy_1",3.17504543383669,"OAES","6","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_50m.tif","raster.entropy_1",3.14545872424904,"OAES","6","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_6_5m.tif","raster.entropy_1",3.21153493166963,"OAES","6","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_100m.tif","raster.entropy_1",3.07204643460565,"OAES","7","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_10m.tif","raster.entropy_1",3.20419480202889,"OAES","7","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_15m.tif","raster.entropy_1",3.19696357549927,"OAES","7","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_1m.tif","raster.entropy_1",3.21740780677777,"OAES","7","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_30m.tif","raster.entropy_1",3.17504989685195,"OAES","7","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_50m.tif","raster.entropy_1",3.14546494619141,"OAES","7","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_7_5m.tif","raster.entropy_1",3.2115354167465,"OAES","7","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_100m.tif","raster.entropy_1",3.07205208564686,"OAES","8","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_10m.tif","raster.entropy_1",3.20419488316369,"OAES","8","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_15m.tif","raster.entropy_1",3.19696350374035,"OAES","8","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_1m.tif","raster.entropy_1",3.2174078377649,"OAES","8","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_30m.tif","raster.entropy_1",3.1750493714347,"OAES","8","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_50m.tif","raster.entropy_1",3.14546451011916,"OAES","8","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_8_5m.tif","raster.entropy_1",3.21153556418289,"OAES","8","5","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_100m.tif","raster.entropy_1",3.07203894777054,"OAES","9","100","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_10m.tif","raster.entropy_1",3.20419392852656,"OAES","9","10","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_15m.tif","raster.entropy_1",3.19696204405238,"OAES","9","15","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_1m.tif","raster.entropy_1",3.2174077934906,"OAES","9","1","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_30m.tif","raster.entropy_1",3.17504634684758,"OAES","9","30","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_50m.tif","raster.entropy_1",3.14545919441719,"OAES","9","50","flat"
"OAES_2023_DEM_mosaic_2025-11-23_9_5m.tif","raster.entropy_1",3.21153512846172,"OAES","9","5","flat"
"OSBS_2023_DEM_mosaic_2025-11-23_1_100m.tif","raster.entropy_1",3.06967056654323,"OSBS","1","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_1_10m.tif","raster.entropy_1",3.20408673956396,"OSBS","1","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_1_15m.tif","raster.entropy_1",3.1967487781167,"OSBS","1","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_1_1m.tif","raster.entropy_1",3.21740543011278,"OSBS","1","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_1_30m.tif","raster.entropy_1",3.17443554571979,"OSBS","1","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_1_50m.tif","raster.entropy_1",3.14427354199175,"OSBS","1","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_1_5m.tif","raster.entropy_1",3.21150422007802,"OSBS","1","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_100m.tif","raster.entropy_1",3.06993518171414,"OSBS","2","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_10m.tif","raster.entropy_1",3.20410240207262,"OSBS","2","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_15m.tif","raster.entropy_1",3.19677925712242,"OSBS","2","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_1m.tif","raster.entropy_1",3.21740304711588,"OSBS","2","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_30m.tif","raster.entropy_1",3.17450371496889,"OSBS","2","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_50m.tif","raster.entropy_1",3.1443800246199,"OSBS","2","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_2_5m.tif","raster.entropy_1",3.21150656871532,"OSBS","2","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_100m.tif","raster.entropy_1",3.06613838022413,"OSBS","3","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_10m.tif","raster.entropy_1",3.20402867668895,"OSBS","3","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_15m.tif","raster.entropy_1",3.19662086593485,"OSBS","3","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_1m.tif","raster.entropy_1",3.21740265145987,"OSBS","3","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_30m.tif","raster.entropy_1",3.1739412184283,"OSBS","3","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_50m.tif","raster.entropy_1",3.14302497995915,"OSBS","3","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_3_5m.tif","raster.entropy_1",3.21148744161584,"OSBS","3","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_100m.tif","raster.entropy_1",3.06513664394836,"OSBS","4","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_10m.tif","raster.entropy_1",3.20404018891236,"OSBS","4","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_15m.tif","raster.entropy_1",3.19664261551069,"OSBS","4","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_1m.tif","raster.entropy_1",3.21740438726515,"OSBS","4","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_30m.tif","raster.entropy_1",3.17398229032637,"OSBS","4","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_50m.tif","raster.entropy_1",3.14299878831354,"OSBS","4","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_4_5m.tif","raster.entropy_1",3.21149244020699,"OSBS","4","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_100m.tif","raster.entropy_1",3.06693783365707,"OSBS","5","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_10m.tif","raster.entropy_1",3.20402443716726,"OSBS","5","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_15m.tif","raster.entropy_1",3.19661124013151,"OSBS","5","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_1m.tif","raster.entropy_1",3.21740522992384,"OSBS","5","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_30m.tif","raster.entropy_1",3.17395691003944,"OSBS","5","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_50m.tif","raster.entropy_1",3.1432230587501,"OSBS","5","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_5_5m.tif","raster.entropy_1",3.21148959125651,"OSBS","5","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_100m.tif","raster.entropy_1",3.06642309782971,"OSBS","6","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_10m.tif","raster.entropy_1",3.2039978913857,"OSBS","6","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_15m.tif","raster.entropy_1",3.19655704589457,"OSBS","6","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_1m.tif","raster.entropy_1",3.2174041924289,"OSBS","6","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_30m.tif","raster.entropy_1",3.17378495878781,"OSBS","6","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_50m.tif","raster.entropy_1",3.14287289796082,"OSBS","6","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_6_5m.tif","raster.entropy_1",3.21148121206468,"OSBS","6","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_100m.tif","raster.entropy_1",3.06711141747748,"OSBS","7","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_10m.tif","raster.entropy_1",3.20403139699602,"OSBS","7","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_15m.tif","raster.entropy_1",3.1966346692424,"OSBS","7","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_1m.tif","raster.entropy_1",3.21739883366925,"OSBS","7","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_30m.tif","raster.entropy_1",3.17405481067048,"OSBS","7","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_50m.tif","raster.entropy_1",3.14338121794692,"OSBS","7","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_7_5m.tif","raster.entropy_1",3.21148812350145,"OSBS","7","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_100m.tif","raster.entropy_1",3.06771369648629,"OSBS","8","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_10m.tif","raster.entropy_1",3.20407562610893,"OSBS","8","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_15m.tif","raster.entropy_1",3.19671604999106,"OSBS","8","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_1m.tif","raster.entropy_1",3.2174054643645,"OSBS","8","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_30m.tif","raster.entropy_1",3.17425706159051,"OSBS","8","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_50m.tif","raster.entropy_1",3.14374172083857,"OSBS","8","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_8_5m.tif","raster.entropy_1",3.21150261410875,"OSBS","8","5","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_100m.tif","raster.entropy_1",3.06908472358003,"OSBS","9","100","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_10m.tif","raster.entropy_1",3.20410945336488,"OSBS","9","10","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_15m.tif","raster.entropy_1",3.19679054292383,"OSBS","9","15","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_1m.tif","raster.entropy_1",3.21740359158532,"OSBS","9","1","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_30m.tif","raster.entropy_1",3.17451095521086,"OSBS","9","30","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_50m.tif","raster.entropy_1",3.14430525355001,"OSBS","9","50","pitted"
"OSBS_2023_DEM_mosaic_2025-11-23_9_5m.tif","raster.entropy_1",3.21151058292526,"OSBS","9","5","pitted"
"TEAK_2023_DEM_mosaic_2025-11-23_1_100m.tif","raster.entropy_1",3.07203851568203,"TEAK","1","100","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_1_10m.tif","raster.entropy_1",3.20419545922391,"TEAK","1","10","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_1_15m.tif","raster.entropy_1",3.19696422566367,"TEAK","1","15","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_1_1m.tif","raster.entropy_1",3.21740787230077,"TEAK","1","1","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_1_30m.tif","raster.entropy_1",3.17504966379088,"TEAK","1","30","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_1_50m.tif","raster.entropy_1",3.14546233400681,"TEAK","1","50","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_1_5m.tif","raster.entropy_1",3.21153586660869,"TEAK","1","5","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_100m.tif","raster.entropy_1",3.07202776509888,"TEAK","2","100","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_10m.tif","raster.entropy_1",3.20419532788591,"TEAK","2","10","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_15m.tif","raster.entropy_1",3.19696398527297,"TEAK","2","15","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_1m.tif","raster.entropy_1",3.21740786977889,"TEAK","2","1","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_30m.tif","raster.entropy_1",3.17504899655395,"TEAK","2","30","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_50m.tif","raster.entropy_1",3.14546064027743,"TEAK","2","50","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_2_5m.tif","raster.entropy_1",3.2115358223838,"TEAK","2","5","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_100m.tif","raster.entropy_1",3.07200726381095,"TEAK","3","100","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_10m.tif","raster.entropy_1",3.2041950522833,"TEAK","3","10","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_15m.tif","raster.entropy_1",3.19696333751826,"TEAK","3","15","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_1m.tif","raster.entropy_1",3.21740786775498,"TEAK","3","1","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_30m.tif","raster.entropy_1",3.17504643163089,"TEAK","3","30","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_50m.tif","raster.entropy_1",3.14545422539071,"TEAK","3","50","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_3_5m.tif","raster.entropy_1",3.2115357590569,"TEAK","3","5","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_100m.tif","raster.entropy_1",3.07202656876468,"TEAK","4","100","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_10m.tif","raster.entropy_1",3.20419548173451,"TEAK","4","10","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_15m.tif","raster.entropy_1",3.19696423431251,"TEAK","4","15","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_1m.tif","raster.entropy_1",3.21740787396343,"TEAK","4","1","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_30m.tif","raster.entropy_1",3.17504939524494,"TEAK","4","30","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_50m.tif","raster.entropy_1",3.14546082616182,"TEAK","4","50","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_4_5m.tif","raster.entropy_1",3.21153587927264,"TEAK","4","5","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_100m.tif","raster.entropy_1",3.07197642550944,"TEAK","5","100","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_10m.tif","raster.entropy_1",3.20419456804377,"TEAK","5","10","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_15m.tif","raster.entropy_1",3.19696224475448,"TEAK","5","15","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_1m.tif","raster.entropy_1",3.21740786345833,"TEAK","5","1","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_30m.tif","raster.entropy_1",3.17504209042041,"TEAK","5","30","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_50m.tif","raster.entropy_1",3.14544286781118,"TEAK","5","50","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_5_5m.tif","raster.entropy_1",3.21153564318003,"TEAK","5","5","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_6_100m.tif","raster.entropy_1",3.07200755878899,"TEAK","6","100","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_6_10m.tif","raster.entropy_1",3.20419506281171,"TEAK","6","10","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_6_15m.tif","raster.entropy_1",3.1969633268072,"TEAK","6","15","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_6_1m.tif","raster.entropy_1",3.21740786913192,"TEAK","6","1","high-relief"
"TEAK_2023_DEM_mosaic_2025-11-23_6_30m.tif","raster.entropy_1",3.17504615822983,"TEAK","6","30","high-relief"
